date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:28:53	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-69fedde8-962fd7d88bd7218a;gz%22	https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min1678.css?ver=4.0.7)
18:28:53	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-69fedde8-785c3b20b9ca7b29;gz%22	https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min1678.css?ver=4.0.7)
18:28:53	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-69fedde8-87b2d2126fbcf7fe;gz%22	https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min1678.css?ver=4.0.7)
18:28:53	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-69fedde9-db011c06bf46d1b9;gz%22	https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot?	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41dd41d.eot	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min1678.css?ver=4.0.7)
18:28:54	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-69fedde9-315e0e265edcb342;;;%22	https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min1678.css?ver=4.0.7)
18:28:54	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-69fedde8-79b79117964320c2;;;%22	https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min1678.css?ver=4.0.7)
18:28:54	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-69fedde8-ae15b727441fdc89;gz%22	https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min1678.css?ver=4.0.7)
18:28:54	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-69fedde9-eb454c769bad0df6;gz%22	https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min1678.css?ver=4.0.7)
18:28:55	56635/56635	---M--	200	added ('OK')	image/jpeg	etag:%22dd3b-69feddd8-6ba21cff0cfe1e7f;;;%22	https://paranormal4.com/wp-content/uploads/2022/02/paranormal-sakti.jpg	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/2022/02/paranormal-sakti.jpg	(from https://paranormal4.com/wp-content/uploads/elementor/css/post-540a2f5.css?ver=1778072770)
18:28:55	39456/39456	---M--	200	added ('OK')	font/woff2	etag:%229a20-69fedde2-476251f51476e101;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-aa47213c.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-aa47213c.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:55	24576/24576	---M--	200	added ('OK')	font/woff2	etag:%226000-69fedde2-ac71c8a556dc0bed;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-60dc2a88.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-60dc2a88.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:55	4468/4468	---M--	200	added ('OK')	font/woff2	etag:%221174-69fedde2-4f0e70d4c89eeb93;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-88769a1e.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-88769a1e.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:55	18800/18800	---M--	200	added ('OK')	font/woff2	etag:%224970-69fedde1-2bfbe9bc8ff8a673;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-0585f5a7.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-0585f5a7.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:56	44336/44336	---M--	200	added ('OK')	font/woff2	etag:%22ad30-69fedde1-50f70bcd0dff1c5f;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-244686ad.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-244686ad.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:56	22288/22288	---M--	200	added ('OK')	font/woff2	etag:%225710-69fedde1-b8c9b11b94bfdeb3;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-58e5057a.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-58e5057a.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:56	13888/13888	---M--	200	added ('OK')	font/woff2	etag:%223640-69fedde2-d8cda4fcd7887581;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-c012394d.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-c012394d.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:56	28536/28536	---M--	200	added ('OK')	font/woff2	etag:%226f78-69fedde2-c857696dd8b8accd;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-b8c55b0e.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-b8c55b0e.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:56	44192/44192	---M--	200	added ('OK')	font/woff2	etag:%22aca0-69fedde2-f2a16ed862cf1397;;;%22	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-6fa0783f.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-6fa0783f.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:57%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-1dba1bc2.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-1dba1bc2.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:57%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-c4482425.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-c4482425.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:57%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-a1dc56af.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-a1dc56af.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:57%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-20c48c4e.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-20c48c4e.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:58%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-3603e9b2.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-3603e9b2.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:58%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-31b09f96.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-31b09f96.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:58%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-bf5e5259.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-bf5e5259.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:58%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-41d25e69.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-41d25e69.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:58%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-fb5169d9.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-fb5169d9.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/roboto2906.css?ver=1757167124)
18:28:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:59%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-83dfed57.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-83dfed57.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/robotoslab5f5c.css?ver=1757167128)
18:28:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:59%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-f7c1acf8.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-f7c1acf8.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/robotoslab5f5c.css?ver=1757167128)
18:28:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:59%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-f5125d80.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-f5125d80.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/robotoslab5f5c.css?ver=1757167128)
18:28:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:59%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-7335a6ac.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-7335a6ac.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/robotoslab5f5c.css?ver=1757167128)
18:28:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:28:59%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-a3e20834.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-a3e20834.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/robotoslab5f5c.css?ver=1757167128)
18:29:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:00%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-ecf35e38.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-ecf35e38.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/robotoslab5f5c.css?ver=1757167128)
18:29:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:00%20GMT	https://paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-09b550e6.woff2	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-09b550e6.woff2	(from https://paranormal4.com/wp-content/uploads/elementor/google-fonts/css/robotoslab5f5c.css?ver=1757167128)
18:29:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:00%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed59ab.json?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-penutup-jodoh%2F	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed59ab59ab.json	(from https://paranormal4.com/ilmu-penutup-jodoh/index.html)
18:29:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:01%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embeda731?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-penutup-jodoh%2F&format=xml	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embeda731a731	(from https://paranormal4.com/ilmu-penutup-jodoh/index.html)
18:29:01	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-3dd672b003de7b8f;gz%22	https://paranormal4.com/Trident/	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/Trident/index.html	(from https://paranormal4.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min1678.js?ver=4.0.7)
18:29:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:01%20GMT	https://paranormal4.com/wp-includes/css/dist/block-library/style.minb34e.css?ver=6.9.4	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-includes/css/dist/block-library/style.minb34eb34e.css	(from https://paranormal4.com/ilmu-penutup-jodoh/index.html)
18:29:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:01%20GMT	https://paranormal4.com/wp-json/wp/v2/posts/842.json	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/wp/v2/posts/842.json	(from https://paranormal4.com/ilmu-penutup-jodoh/index.html)
18:29:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:01%20GMT	https://paranormal4.com/index22b3.html?p=842	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/index22b322b3.html	(from https://paranormal4.com/ilmu-penutup-jodoh/index.html)
18:29:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:02%20GMT	https://paranormal4.com/category/info/index.html	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/category/info/index.html	(from https://paranormal4.com/ilmu-penutup-jodoh/index.html)
18:29:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:02%20GMT	https://paranormal4.com/hello-world/index.html	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/hello-world/index.html	(from https://paranormal4.com/ilmu-penutup-jodoh/index.html)
18:29:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:02%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed85e6.json?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-penglaris-usaha%2F	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed85e685e6.json	(from https://paranormal4.com/ilmu-penglaris-usaha/index.html)
18:29:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:02%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed7cf3?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-penglaris-usaha%2F&format=xml	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed7cf37cf3	(from https://paranormal4.com/ilmu-penglaris-usaha/index.html)
18:29:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:03%20GMT	https://paranormal4.com/wp-json/wp/v2/posts/849.json	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/wp/v2/posts/849.json	(from https://paranormal4.com/ilmu-penglaris-usaha/index.html)
18:29:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:03%20GMT	https://paranormal4.com/indexf573.html?p=849	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/indexf573f573.html	(from https://paranormal4.com/ilmu-penglaris-usaha/index.html)
18:29:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:03%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embedb30c.json?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-pembungkam%2F	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embedb30cb30c.json	(from https://paranormal4.com/ilmu-pembungkam/index.html)
18:29:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:04%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed39c6?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-pembungkam%2F&format=xml	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed39c639c6	(from https://paranormal4.com/ilmu-pembungkam/index.html)
18:29:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:04%20GMT	https://paranormal4.com/wp-json/wp/v2/posts/851.json	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/wp/v2/posts/851.json	(from https://paranormal4.com/ilmu-pembungkam/index.html)
18:29:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:04%20GMT	https://paranormal4.com/index905a.html?p=851	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/index905a905a.html	(from https://paranormal4.com/ilmu-pembungkam/index.html)
18:29:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:04%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embedd575.json?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-buang-sial%2F	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embedd575d575.json	(from https://paranormal4.com/ilmu-buang-sial/index.html)
18:29:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:05%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed63f5?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-buang-sial%2F&format=xml	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed63f563f5	(from https://paranormal4.com/ilmu-buang-sial/index.html)
18:29:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:05%20GMT	https://paranormal4.com/wp-json/wp/v2/posts/853.json	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/wp/v2/posts/853.json	(from https://paranormal4.com/ilmu-buang-sial/index.html)
18:29:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:05%20GMT	https://paranormal4.com/index9fe1.html?p=853	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/index9fe19fe1.html	(from https://paranormal4.com/ilmu-buang-sial/index.html)
18:29:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:05%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed641a.json?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-pengeret-harta%2F	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed641a641a.json	(from https://paranormal4.com/ilmu-pengeret-harta/index.html)
18:29:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:06%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed24fc?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-pengeret-harta%2F&format=xml	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed24fc24fc	(from https://paranormal4.com/ilmu-pengeret-harta/index.html)
18:29:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:06%20GMT	https://paranormal4.com/wp-json/wp/v2/posts/866.json	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/wp/v2/posts/866.json	(from https://paranormal4.com/ilmu-pengeret-harta/index.html)
18:29:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:06%20GMT	https://paranormal4.com/indexb4d9.html?p=866	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/indexb4d9b4d9.html	(from https://paranormal4.com/ilmu-pengeret-harta/index.html)
18:29:07	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-3dd672b003de7b8f;gz%22	https://paranormal4.com/ilmupemikatwanita.com/wp-content/uploads/2022/01/20200825_111426_20200827140237710_20200827141410751_20200905.jpg	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/ilmupemikatwanita.com/wp-content/uploads/2022/01/20200825_111426_20200827140237710_20200827141410751_20200905.jpg	(from https://paranormal4.com/ilmu-pengeret-harta/index.html)
18:29:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:07%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed9585.json?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-penahluk-cinta%2F	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed95859585.json	(from https://paranormal4.com/ilmu-penahluk-cinta/index.html)
18:29:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:07%20GMT	https://paranormal4.com/wp-json/oembed/1.0/embed3e8e?url=https%3A%2F%2Fparanormalsakti.com%2Filmu-penahluk-cinta%2F&format=xml	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/oembed/1.0/embed3e8e3e8e	(from https://paranormal4.com/ilmu-penahluk-cinta/index.html)
18:29:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2027%20May%202026%2010:29:07%20GMT	https://paranormal4.com/wp-json/wp/v2/posts/869.json	C:/Users/ASUS/Desktop/paranormal5/PARANORMAL/paranormal4.com/wp-json/wp/v2/posts/869.json	(from https://paranormal4.com/ilmu-penahluk-cinta/index.html)
